,datetime,solar_best_mw,solar_source,source,geo_name,geo_id
392,2021-01-17T08:00:00.000,143.6,P48,best_solar,Península,8741
393,2021-01-17T09:00:00.000,1656.8,P48,best_solar,Península,8741
394,2021-01-17T10:00:00.000,3873.2,P48,best_solar,Península,8741
395,2021-01-17T11:00:00.000,5204,P48,best_solar,Península,8741
396,2021-01-17T12:00:00.000,5750.1,P48,best_solar,Península,8741
397,2021-01-17T13:00:00.000,5944.9,P48,best_solar,Península,8741
398,2021-01-17T14:00:00.000,5822.7,P48,best_solar,Península,8741
399,2021-01-17T15:00:00.000,5292,P48,best_solar,Península,8741
400,2021-01-17T16:00:00.000,3711.1,P48,best_solar,Península,8741
401,2021-01-17T17:00:00.000,1324.9,P48,best_solar,Península,8741
402,2021-01-17T18:00:00.000,104.5,P48,best_solar,Península,8741
403,2021-01-17T19:00:00.000,1,P48,best_solar,Península,8741
404,2021-01-17T20:00:00.000,0.6,P48,best_solar,Península,8741
405,2021-01-17T21:00:00.000,0.4,P48,best_solar,Península,8741
406,2021-01-17T22:00:00.000,0,Forecast,best_solar,Península,8741
407,2021-01-17T23:00:00.000,0,Forecast,best_solar,Península,8741
408,2021-01-18T00:00:00.000,0,Forecast,best_solar,Península,8741
409,2021-01-18T01:00:00.000,0,Forecast,best_solar,Península,8741
410,2021-01-18T02:00:00.000,0,Forecast,best_solar,Península,8741
411,2021-01-18T03:00:00.000,0,Forecast,best_solar,Península,8741
412,2021-01-18T04:00:00.000,0,Forecast,best_solar,Península,8741
413,2021-01-18T05:00:00.000,0,Forecast,best_solar,Península,8741
414,2021-01-18T06:00:00.000,0.5,P48,best_solar,Península,8741
415,2021-01-18T07:00:00.000,4.7,P48,best_solar,Península,8741
416,2021-01-18T08:00:00.000,142.4,P48,best_solar,Península,8741
417,2021-01-18T09:00:00.000,1607.9,P48,best_solar,Península,8741
418,2021-01-18T10:00:00.000,3798.1,P48,best_solar,Península,8741
419,2021-01-18T11:00:00.000,5049.2,P48,best_solar,Península,8741
420,2021-01-18T12:00:00.000,5699.6,P48,best_solar,Península,8741
421,2021-01-18T13:00:00.000,5875.9,P48,best_solar,Península,8741
422,2021-01-18T14:00:00.000,5669.3,P48,best_solar,Península,8741
423,2021-01-18T15:00:00.000,5174.6,P48,best_solar,Península,8741
424,2021-01-18T16:00:00.000,3675.5,P48,best_solar,Península,8741
425,2021-01-18T17:00:00.000,1374,P48,best_solar,Península,8741
426,2021-01-18T18:00:00.000,122,P48,best_solar,Península,8741
427,2021-01-18T19:00:00.000,183.8,P48,best_solar,Península,8741
428,2021-01-18T20:00:00.000,150,P48,best_solar,Península,8741
429,2021-01-18T21:00:00.000,18.7,P48,best_solar,Península,8741
430,2021-01-18T22:00:00.000,0,Forecast,best_solar,Península,8741
431,2021-01-18T23:00:00.000,0,Forecast,best_solar,Península,8741
432,2021-01-19T00:00:00.000,0,Forecast,best_solar,Península,8741
433,2021-01-19T01:00:00.000,0,Forecast,best_solar,Península,8741
434,2021-01-19T02:00:00.000,0,Forecast,best_solar,Península,8741
435,2021-01-19T03:00:00.000,0,Forecast,best_solar,Península,8741
436,2021-01-19T04:00:00.000,0,Forecast,best_solar,Península,8741
437,2021-01-19T05:00:00.000,0,Forecast,best_solar,Península,8741
438,2021-01-19T06:00:00.000,0.5,P48,best_solar,Península,8741
439,2021-01-19T07:00:00.000,4.5,P48,best_solar,Península,8741
440,2021-01-19T08:00:00.000,134.1,P48,best_solar,Península,8741
441,2021-01-19T09:00:00.000,1462.2,P48,best_solar,Península,8741
442,2021-01-19T10:00:00.000,3280.7,P48,best_solar,Península,8741
443,2021-01-19T11:00:00.000,4489.2,P48,best_solar,Península,8741
444,2021-01-19T12:00:00.000,4970.8,P48,best_solar,Península,8741
445,2021-01-19T13:00:00.000,4984.1,P48,best_solar,Península,8741
446,2021-01-19T14:00:00.000,4627.4,P48,best_solar,Península,8741
447,2021-01-19T15:00:00.000,4007.6,P48,best_solar,Península,8741
448,2021-01-19T16:00:00.000,2680.9,P48,best_solar,Península,8741
449,2021-01-19T17:00:00.000,891.4,P48,best_solar,Península,8741
450,2021-01-19T18:00:00.000,40.2,P48,best_solar,Península,8741
451,2021-01-19T19:00:00.000,0.3,P48,best_solar,Península,8741
452,2021-01-19T20:00:00.000,0.1,P48,best_solar,Península,8741
453,2021-01-19T21:00:00.000,0,Forecast,best_solar,Península,8741
454,2021-01-19T22:00:00.000,0,Forecast,best_solar,Península,8741
455,2021-01-19T23:00:00.000,0,Forecast,best_solar,Península,8741
456,2021-01-20T00:00:00.000,0,Forecast,best_solar,Península,8741
457,2021-01-20T01:00:00.000,0,Forecast,best_solar,Península,8741
458,2021-01-20T02:00:00.000,0,Forecast,best_solar,Península,8741
459,2021-01-20T03:00:00.000,0,Forecast,best_solar,Península,8741
460,2021-01-20T04:00:00.000,0,Forecast,best_solar,Península,8741
461,2021-01-20T05:00:00.000,0,Forecast,best_solar,Península,8741
462,2021-01-20T06:00:00.000,0.5,P48,best_solar,Península,8741
463,2021-01-20T07:00:00.000,4.4,P48,best_solar,Península,8741
464,2021-01-20T08:00:00.000,60.9,P48,best_solar,Península,8741
465,2021-01-20T09:00:00.000,507.2,P48,best_solar,Península,8741
466,2021-01-20T10:00:00.000,1239.8,P48,best_solar,Península,8741
467,2021-01-20T11:00:00.000,1866.9,P48,best_solar,Península,8741
468,2021-01-20T12:00:00.000,2122.1,P48,best_solar,Península,8741
469,2021-01-20T13:00:00.000,2087.7,P48,best_solar,Península,8741
470,2021-01-20T14:00:00.000,2228.7,P48,best_solar,Península,8741
471,2021-01-20T15:00:00.000,2069.5,P48,best_solar,Península,8741
472,2021-01-20T16:00:00.000,1404,P48,best_solar,Península,8741
473,2021-01-20T17:00:00.000,531.3,P48,best_solar,Península,8741
474,2021-01-20T18:00:00.000,42.5,P48,best_solar,Península,8741
475,2021-01-20T19:00:00.000,0.3,P48,best_solar,Península,8741
476,2021-01-20T20:00:00.000,0.4,P48,best_solar,Península,8741
477,2021-01-20T21:00:00.000,0.8,P48,best_solar,Península,8741
478,2021-01-20T22:00:00.000,0,Forecast,best_solar,Península,8741
479,2021-01-20T23:00:00.000,0,Forecast,best_solar,Península,8741
480,2021-01-21T00:00:00.000,0,Forecast,best_solar,Península,8741
481,2021-01-21T01:00:00.000,0,Forecast,best_solar,Península,8741
482,2021-01-21T02:00:00.000,0,Forecast,best_solar,Península,8741
483,2021-01-21T03:00:00.000,0,Forecast,best_solar,Península,8741
484,2021-01-21T04:00:00.000,7.7,P48,best_solar,Península,8741
485,2021-01-21T05:00:00.000,19.5,P48,best_solar,Península,8741
486,2021-01-21T06:00:00.000,11.6,P48,best_solar,Península,8741
487,2021-01-21T07:00:00.000,5,P48,best_solar,Península,8741
488,2021-01-21T08:00:00.000,88.1,P48,best_solar,Península,8741
489,2021-01-21T09:00:00.000,935.4,P48,best_solar,Península,8741
490,2021-01-21T10:00:00.000,2203.2,P48,best_solar,Península,8741
491,2021-01-21T11:00:00.000,2912.8,P48,best_solar,Península,8741
492,2021-01-21T12:00:00.000,3145.9,P48,best_solar,Península,8741
493,2021-01-21T13:00:00.000,3134,P48,best_solar,Península,8741
494,2021-01-21T14:00:00.000,3058.1,P48,best_solar,Península,8741
495,2021-01-21T15:00:00.000,2481.7,P48,best_solar,Península,8741
496,2021-01-21T16:00:00.000,1521.7,P48,best_solar,Península,8741
497,2021-01-21T17:00:00.000,524.6,P48,best_solar,Península,8741
498,2021-01-21T18:00:00.000,38.1,P48,best_solar,Península,8741
499,2021-01-21T19:00:00.000,0.2,P48,best_solar,Península,8741
